BeCheck,Descrição,"O BeCheck é uma plataforma voltada para a gestão e acompanhamento do pré-parto. Ele oferece funcionalidades que permitem o preenchimento das etapas do pré-parto, abrangendo informações relevantes sobre a saúde da gestante, consultas médicas, exames realizados e outros dados pertinentes ao período pré-natal. Além disso, o sistema incorpora um checklist detalhado projetado para o momento do parto, que é dividido em quatro etapas. Esse checklist abrange itens cruciais, como materiais médicos necessários, condutas a serem seguidas e etapas críticas a serem consideradas durante o parto. A ideia é proporcionar uma ferramenta abrangente que apoie profissionais de saúde na garantia de um atendimento eficiente e seguro durante o processo de parto, bem como facilite a gestão e visualização dos dados.",Inventores,MADSON RODRIGUES LIBORIOADSON JOSÉ MARTINS VALERICARDO NEY COBUCCANNA GISELLE CÂMARA DANTAS RIBEIRO RODRIGUESJOAQUIM GOMES DE LIMA NETOJÚLIA MILLENE GOMES MAGALHÃES DE LACERDAHUMBERTO FREITAS DA SILVA FILHO,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 000325-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/2462
Biblioteca Comum para Serviços de Software de Exame para Diagnóstico de Sífilis Congênita,Descrição,Em construção.,Inventores,Pablo Holanda CardosoDionísio Dias Aires de CarvalhoLuiz Guilherme Portela Oliveira de CerqueiraRicardo Alexsandro de Medeiros ValentimKarilany Dantas CoutinhoLeonardo Judson Galvão de LimaAgnaldo Souza CruzJailton Carlos de PaivaBeatriz Soares de SouzaDiego Ferreira de LimaKathleen Noemi Duarte RegoMatheus André Coutinho FerreiraMilena Cristina Duarte de AlmeidaPaulo Victor de Azevedo GuerraPedro Henrique Germano Evangelista,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002805-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/1750
Biblioteca de Geração de Formulários para Análise de Grupos de Normativas para Plataforma Regulação do Teletrabalho em Saúde,Descrição,Biblioteca para geração e manuseio de formulário de pesquisa sobre bando de dados de normativas com finalidade de tornar modular qualquer tipo de pesquisa.,Inventores,Natanael De Freitas NetoThais Paulo Teixeira CostaNathalia Hanany Silva De OliveiraMaria Eugênia Ferraz Do Amaral BodraMatheus Zuliane FalcãoFernando Mussa Abujamra AithJanete Lima De Castro,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2023 001469-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2280
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/227
Biblioteca de Sincronização de Dados SQL/Sheets para Plataforma de Regulação do Teletrabalho em Saúde,Descrição,Biblioteca de sincronização de bases de dados SQL e Google Sheets em bases de dados de normativas no Brasil.,Inventores,Natanael De Freitas NetoThais Paulo Teixeira CostaNathalia Hanany Silva De OliveiraMaria Eugênia Ferraz Do Amaral BodraMatheus Zuliane FalcãoFernando Mussa Abujamra AithJanete Lima De Castro,Cotitularidade,-,Status,Pedido de registro depositado junto ao INPI,Nº do Pedido:BR 51 2023 001486-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2276
BioTax Desktop,Descrição,"O BioTax Desktop é um software de chave de identificação taxonômica dicotômica de espécimes. Seu principal diferencial é permitir que o usuário cadastre novas chaves dicotômicas com as quais deseja trabalhar. Ele pode ser utilizado como suporte à pesquisa científica em Biociências, onde seja necessário identificar espécimes usando chave de identificação dicotômica. Ele também pode ser utilizado como software educacional, como suporte à exercícios de identificação taxonômica e de criação de chaves de identificação. Ele inclusive possui funcionalidades para facilitar a correção automática de exercícios de identificação taxonômica pelo professor.",Inventores,Bruno Santana da SilvaPedro Gabriel Silva de LimaRenata Antonaci Gama,Cotitularidade,-,Status,Pedido de Registro de software depositado,Nº do Pedido:BR 51 2021 002690-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/1997
BioTax Mobile,Descrição,"O BioTax Mobile é um software de chave de identificação taxonômica dicotômica de espécimes, em Português. Ele funciona em conjunto com a versão desktop. Seu principal diferencial é permitir que o usuário trabalhe com as chaves que desejar, inclusive com chaves ilustradas com fotos coloridas de exemplares reais. Basta importar para o BioTax Mobile no seu smartphone os arquivos das chaves criadas no BioTax Desktop. O BioTax Mobile pode ser utilizado como suporte a atividades profissionais e a pesquisas científicas em Biociências, onde seja necessário identificar espécimes usando chave de identificação dicotômica. Ele também pode ser utilizado como software educacional, como suporte à exercícios de identificação taxonômica. Neste caso, o estudante faz os exercícios de identificação no BioTax Mobile no seu smartphone e pode enviar suas respostas para o professor corrigir no BioTax Desktop.",Inventores,Bruno Santana da SilvaAngelo Gustavo Souza Marinho Morais de SalesRenata Antonaci Gama,Cotitularidade,-,Status,Pedido de registro depositado junto ao INPI,Nº do Pedido:BR 51 2023 001491-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/2274
Board: Sistema de Quadro Eletrônico para Aulas Remotas,Descrição,"Sistema de quadro eletrônico via WEB que permite ministrar aulas remotas. O sistema permite o usuário escrever utilizando o mouse ou um dispositivo de caneta eletrônica (ePen) e permite a integração com sistemas de webApp. O sistema possui funcionalidades básicas de um programa de desenho e escrita como cores de traçado, copiar e colar, etc. O sistema ainda permite o uso de uma área “infinita” de escrita e a possibilidade de exibição de slides em forma de pagina web onde o mesmo se comporta como uma transparência em que o usuário pode escrever sobre o conteúdo apresentado.",Inventores,Allan de Medeiros Martins,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 002600-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/1730
BR-ALARMEXPERT,Descrição,BR-AlarmExpert é uma solução completa para gerenciamento de alarmes industriais. Compatível com as normas ISA SP 18.2 e EEMUA Nº191 facilita a atividade de gestão de alarmes levando a uma planta mais estável e com menor probabilidade de parada. O sistema permite acompanhar e criar diversos indicadores de desempenho para acompanhamento em tempo real.,Inventores,Gustavo Bezerra Paz LeitãoJuliano Rafael Sena de AraújoKaku SaitoLeonardo Aquino CostaLuiz Affonso Henderson Guedes de Oliveira,Cotitularidade,Petróleo Brasileiro S.A. - Petrobrás (Depositante),Status,Registro concedido,Nº do Pedido:09956-3,País,Brasil,https://agir.ufrn.br/vitrine/programas/700
BR-PlantExpert-AUT-DATAFLOW,Descrição,Em construção.,Inventores,KAKU SAITOMARCOS MUNIZ CALOR FILHODANILO CURVELO DE SOUZALUIZ AFFONSO HENDERSON GUEDES DE OLIVEIRAADLER FONSECA DE CASTRODIEGO RODRIGO CABRAL SILVAPEDRO LUCAS FARIAS FIGUEIREDO DE MEDEIROSBRUNO MAXIMO MENEZES DE LIMAGUSTAVO BEZERRA PAZ LEITÃOFELIPE LIMA DE MEDEIRO,Cotitularidade,PETROBRAS,Status,Registro Concedido,Nº do Pedido:BR 51 2024 004528-7,País,Brasil,https://agir.ufrn.br/vitrine/programas/2615
BR-PlantExpert-MGT,Descrição,Em construção.,Inventores,KAKU SAITOMARCOS MUNIZ CALOR FILHODANILO CURVELO DE SOUZALUIZ AFFONSO HENDERSON GUEDES DE OLIVEIRAADLER FONSECA DE CASTRODIEGO RODRIGO CABRAL SILVAPEDRO LUCAS FARIAS FIGUEIREDO DE MEDEIROSBRUNO MAXIMO MENEZES DE LIMAGUSTAVO BEZERRA PAZ LEITÃO,Cotitularidade,PETROBRAS,Status,Registro Concedido,Nº do Pedido:BR 51 2024 003949-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/2597
BR-PlantExpert-MGT- DATAFLOW,Descrição,Em construção.,Inventores,KAKU SAITOMARCOS MUNIZ CALOR FILHODANILO CURVELO DE SOUZALUIZ AFFONSO HENDERSON GUEDES DE OLIVEIRAADLER FONSECA DE CASTRODIEGO RODRIGO CABRAL SILVAPEDRO LUCAS FARIAS FIGUEIREDO DE MEDEIROSBRUNO MAXIMO MENEZES DE LIMAGUSTAVO BEZERRA PAZ LEITÃOFELIPE LIMA DE MEDEIRO,Cotitularidade,PETRÓLEO BRASILEIRO S.A. - PETROBRAS,Status,Registro Concedido,Nº do Pedido:BR 51 2025 000171-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/2642
BR-PLANTHISTORIAN,Descrição,"O BR-PlantHistorian é um sistema desenvolvido pelo Laboratório de Informática Industrial da UFRN para gerenciamento das informações das variáveis de processos industriais de forma otimizada com técnicas apropriadas para gestão de big data. O objetivo  é auxiliar a gestão dos processos, possibilitando armazenar e distribuir os dados de cada planta industrial. Atualmente, o sistema está gerenciando as informações de processos da Petrobras de forma automática, onde a coleta é realizada fazendo uso do BR-Collector.",Inventores,Danilo Mikael Costa BarrosEdson Jackson de Medeiros NetoGustavo Bezerra Paz LeitãoJoilson Vidal AbrantesJuliano Rafael Sena de AraújoKaku SaitoLuiz Affonso Henderson Guedes de Oliveira,Cotitularidade,Petróleo Brasileiro S.A. - Petrobrás (Depositante),Status,Registro concedido,Nº do Pedido:BR 51 2016 001553 5,País,Brasil,https://agir.ufrn.br/vitrine/programas/864
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/86
Brincálculo,Descrição,"A Matemática apresenta dificuldades no ensino e na aprendizagem por toda Educação Básica. Motivados por esta realidade desenvolvemos o software educativo Brincálculo para alunos dos anos iniciais do Ensino Fundamental. O software educativo se caracteriza pelo uso de operações matemáticas aditivas e multiplicativas em três atividades que exploram o contexto de brinquedos clássicos. O BrinCálculo foi desenvolvido com a
ferramenta GDevelop, de forma colaborativa entre alunos e professor de Pedagogia e Tecnologia da Informação que compuseram uma equipe inter e multdisciplinar. Esta experiência mostra que é possível desenvolver recursos de qualidade na Universidade e, inclusive, de forma colaborativa.",Inventores,Dennys Leite MaiaAmanda Maria Domingos de OliveiraGutemberg dos Santos ChavesJales Anderson de Assis MonteiroIsis Ramona Medeiros da CunhaDilberto Chaves LimaRodolfo Araújo de CarvalhoManoel Messias de Barros JuniorKamilla de Oliveira PinheiroFabiana de Souza marinheiroRodrigo Rodrigues Melo de LimaPriscila Lauren dos Santos LinharesJean Lopes Ordéas NascimentoRenan Bezerra KimuraGardner de Andrade ArraisMaria Clara Souza de Fontes Pereira,Cotitularidade,Universidade Estadual do Ceará - UECE,Status,Registro concedido,Nº do Pedido:BR 51 2019 001848-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/1261
CAD-RN,Descrição,"Sistema responsável por viabilizar a criação de centros regionais, agências, setores e unidade; proporcionar a criação, atendimento e administração de eventos. O sistema permite a vinculação dos eventos de acordo com a complexidade e competência entre as instituições envolvidas; permite a integração dos dados com órgãos de esferas diferentes",Inventores,Alex Sandro De PaivaGeraldo Fernandes Da Silva JúniorÍcaro Gabriel De Azevedo Mascena FrançaJoão Vítor Venceslau CoelhoMarcos Filipe Garcia DantasMateus Antonio Assis AmorimThuanny Ramos Machado De SouzaMaria Rayane Ribeiro Da Silva AlvesJosé Alex Medeiros De LimaAndré Luiz Da Silva SolinoFrederico Araújo Da Silva LopesNélio Alessandro Azevedo CachoHelder Marcos Dantas De MedeirosWillen Rodrigo De LeirosHudson Rodrigo De Freitas CarvalhoCarlos Kleber Caldas De MacedoHaroldo Galúcio De Andrade FigueiraSansão Barbosa Baracho Rodrigues,Cotitularidade,Secretaria de Estado da Segurança Pública e da Defesa Social do Rio Grande do Norte - SESED,Status,Registro Concedido,Nº do Pedido:BR 51 2021 001075-2,País,Brasil,https://agir.ufrn.br/vitrine/programas/1885
Cadastro Nacional de Especialistas,Descrição,"Previsto na Lei do Mais Médicos e criado por meio de decreto em agosto de 2015, o Cadastro Nacional de Especialistas é um importante instrumento para a construção de um diagnóstico das especialidades médicas no Brasil.
Com essa ferramenta, os ministérios da Saúde e da Educação terão mais subsídios para planejar políticas públicas que atendam às necessidades de cada região do país, tais como a expansão de serviços de saúde de atenção especializada e a ampliação de programas de residência médica, incentivando a formação de profissionais menos disponíveis, como pediatras, geriatras, oftalmologistas e ortopedistas, necessários nas unidades de saúde do país.",Inventores,Ricardo Alexsandro de Medeiros ValentimCustodio Leopoldino de Brito Guerra NetoElionai Augusto Silva de MeloFabiano PapaizHelio Roberto HekisJean Jar Pereira de AraújoJoão Paulo Queiroz dos SantosKarilany Dantas CoutinhoMarcel da Câmara Ribeiro DantasRoberto Luiz Batista de LimaRobinson Luis de Souza AlvesRodrigo Dantas da SilvaYves Cabral Mariano,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2015 001578 8,País,Brasil,https://agir.ufrn.br/vitrine/programas/809
CaRinDB: Um banco de dados integrado de mutações comuns em câncer e parâmetros de rede de interação de resíduos,Descrição,"CaRinDB (https://bioinfo.imd.ufrn.br/CaRinDB/ ) é um portal de dados interativo que integra dados de mutações em câncer do The Cancer Genome Atlas (TCGA) e suas previsões de efeito e características, incluindo parâmetros baseados em grafos de Redes de Interação de Resíduos calculados a partir de estruturas do Protein Data Bank (PDB) e modelos preditos por computador do AlphaFoldDB.
No CaRinDB, essas diferentes informações podem ser recuperadas e visualizadas interativamente, fornecendo recursos adicionais para avaliar as consequências estruturais das mutações. Além disso, ele disponibiliza uma coleção estruturada de dados com parâmetros de conectividade de resíduos, frequência alélica, integração com bancos de dados biológicos e previsões funcionais de vinte ferramentas distintas.",Inventores,DANIELA COELHO BATISTA GUEDES PEREIRAPATRICK CESAR ALVES TERREMATTEJOÃO PAULO MATOS SANTOS LIMATHAÍS GAUDENCIO DO RÊGOJORGE ESTEFANO SANTANA DE SOUZARAUL MAIA FALCÃORODRIGO JULIANI SIQUEIRA DALMOLINJOÃO VITOR FERREIRA CAVALCANTE,Cotitularidade,Universidade Federal da Paraíba - UFPB,Status,Registro Concedido,Nº do Pedido:BR 51 2025 001160-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/2677
CarminCount: sistema de auxílio à pesquisa em resistência à cochonilha do Carmin,Descrição,"O CarminCount é uma ferramenta auxílio à pesquisadores (entomologistas, biólogos e demais interessados em manejo de pragas na agricultura) que, a partir de coleta de imagens/fotos pelo usuário por meio da câmera do smartphone, permite a identificação e estimação de área de infestação por cochonilhas do carmin em raquetes de palma forrageira.",Inventores,JOÃO VITOR GOMES VIEIRAJOSENALDE BARBOSA DE OLIVEIRAMARCONE CÉSAR MENDONÇA DAS CHAGASALESSANDRA MENDES PACHECO,Cotitularidade,EMPRESA DE PESQUISA AGROPECUÁRIA DO RIO GRANDE DO NORTE S.A.,Status,Registro Concedido,Nº do Pedido:BR 51 2024 002724-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/2544
